184.3667232597623, 1166.9575551782682
270.2648556876061, 1221.4295415959252
83.80305602716469, 827.5551782682512
316.3565365025467, 1049.6332767402375
226.26825127334465, 1045.4431239388794
314.26146010186756, 896.6926994906621
312.16638370118847, 917.6434634974532
358.258064516129, 988.8760611205432
213.69779286926993, 953.2597623089982
125.70458404074702, 714.421052631579
406.44482173174873, 926.0237691001697
255.59932088285228, 657.8539898132427
395.9694397283531, 835.9354838709677
400.15959252971135, 739.5619694397283
473.4872665534805, 796.1290322580645
523.7691001697792, 724.8964346349745
490.2478777589134, 672.5195246179966
479.7724957555178, 743.7521222410866
565.6706281833616, 710.2308998302207
546.8149405772496, 649.4736842105262
580.3361629881155, 664.1392190152801
557.2903225806451, 571.955857385399
634.8081494057725, 624.3327674023769
634.8081494057725, 624.3327674023769
703.9456706281833, 544.7198641765705
582.4312393887946, 364.54329371816635
653.6638370118845, 486.05772495755514
647.3786078098472, 569.8607809847199
726.9915110356536, 509.1035653650254
724.8964346349745, 364.54329371816635
703.9456706281833, 425.3005093378608
758.4176570458404, 483.96264855687605
773.0831918505942, 408.5398981324278
823.365025466893, 404.3497453310696
835.9354838709677, 305.8811544991511
787.748726655348, 213.69779286926993
766.7979626485568, 230.45840407470288
921.8336162988115, 425.3005093378608
840.125636672326, 433.68081494057725
697.660441426146, 211.6027164685908
693.4702886247877, 14.66553480475382
942.7843803056027, 228.36332767402376
1007.7317487266553, 165.51103565365025
995.1612903225806, 81.70797962648557
963.7351443123938, 136.17996604414262
1030.7775891341255, 161.32088285229202
1089.439728353141, 125.70458404074702
938.5942275042445, 525.8641765704584
961.6400679117147, 354.0679117147708
775.1782682512733, 142.46519524617997
496.53310696095076, 96.37351443123939
230.45840407470288, 347.78268251273346
171.7962648556876, 668.3293718166383
326.83191850594227, 959.5449915110356
517.483870967742, 1030.7775891341255
710.2308998302207, 970.0203735144312
898.7877758913412, 831.7453310696095
