1121.36,-1000.75
1121.36,-1000.75
1133.64,-1025.11
1145.63,-1048.31
1157.04,-1069.18
1167.59,-1086.58
1176.97,-1099.34
1184.9,-1106.3
1191.09,-1106.29
1195.26,-1098.16
1197.1,-1080.75
1196.33,-1052.9
1192.86,-1014.11
1187.37,-966.551
1180.75,-913.043
1173.88,-856.416
1167.63,-799.501
1162.9,-745.124
1160.57,-696.115
1161.51,-655.302
1166.62,-625.513
1176.77,-609.576
1192.46,-609.42
1212.59,-623.381
1235.69,-648.894
1260.27,-683.396
1284.86,-724.32
1307.98,-769.105
1328.13,-815.184
1343.85,-859.995
1353.66,-900.972
1356.06,-935.552
1350.14,-961.73
1337.17,-979.746
1318.99,-990.396
1297.42,-994.479
1274.31,-992.793
1251.47,-986.137
1230.75,-975.309
1213.98,-961.107
1202.98,-944.328
1199.59,-925.773
1205.07,-906.172
1218.37,-886.001
1237.87,-865.666
1261.93,-845.575
1288.95,-826.136
1317.29,-807.758
1345.34,-790.848
1371.47,-775.814
1394.06,-763.063
1411.48,-753.005
1422.55,-745.948
1427.88,-741.811
1428.51,-740.412
1425.47,-741.57
1419.81,-745.106
1412.57,-750.839
1404.79,-758.587
1397.52,-768.171
1391.8,-779.41
1388.66,-792.122
1388.85,-806.094
1391.91,-820.969
1397.07,-836.358
1403.56,-851.873
1410.63,-867.123
1417.5,-881.719
1423.42,-895.272
1427.61,-907.391
1429.32,-917.688
1427.78,-925.773
1422.46,-931.252
1413.79,-933.717
1402.44,-932.755
1389.07,-927.952
1374.36,-918.897
1358.96,-905.177
1343.55,-886.378
1328.8,-862.087
1315.36,-831.893
1303.9,-795.382
1295.01,-752.602
1288.83,-705.447
1285.45,-656.269
1284.95,-607.422
1287.39,-561.261
1292.84,-520.138
1301.38,-486.408
1313.09,-462.423
1328.03,-450.538
1346.28,-453.107
1367.74,-471.562
1391.65,-503.65
1417.05,-546.198
1443.03,-596.033
1468.63,-649.982
1492.91,-704.871
1514.95,-757.525
1533.79,-804.774
1548.51,-843.442
1558.17,-870.357
1562.15,-883.234
1561.24,-883.348
1556.51,-872.865
1549.08,-853.948
1540.05,-828.761
1530.51,-799.47
1521.56,-768.239
1514.3,-737.233
1509.84,-708.615
1509.27,-684.55
1513.34,-666.724
1521.39,-654.903
1532.39,-648.376
1545.35,-646.43
1559.23,-648.352
1573.03,-653.431
1585.73,-660.955
1596.31,-670.211
1603.76,-680.486
1607.06,-691.07
1605.56,-701.39
1600.02,-711.442
1591.57,-721.364
1581.32,-731.292
1570.4,-741.362
1559.94,-751.712
1551.06,-762.478
1544.88,-773.797
1542.53,-785.806
1545.13,-798.642
1553.42,-812.257
1566.66,-825.866
1583.7,-838.5
1603.42,-849.189
1624.69,-856.964
1646.38,-860.856
1667.35,-859.895
1686.47,-853.111
1702.61,-839.536
1714.64,-818.2
1721.62,-788.563
1723.42,-751.805
1720.09,-709.534
1711.7,-663.36
1698.29,-614.89
1679.93,-565.734
1656.69,-517.502
1628.6,-471.801
1595.74,-430.242
1558.17,-394.431
1516.07,-365.72
1470.24,-344.416
1421.58,-330.57
1371.02,-324.23
1319.46,-325.446
1267.84,-334.267
1217.06,-350.742
1168.05,-374.921
1121.71,-406.853
1078.98,-446.587
1040.71,-493.874
1007.55,-547.265
980.1,-605.011
958.943,-665.368
944.678,-726.587
937.897,-786.92
939.194,-844.621
949.162,-897.939
968.395,-945.132
997.487,-984.448
1036.7,-1014.64
1085,-1036.49
1140.99,-1051.24
1203.31,-1060.18
1270.59,-1064.57
1341.44,-1065.68
1414.5,-1064.78
1488.38,-1063.13
